first_name,last_name,home_town,state_or_country,high_school,alternative_school,college,college_league,highschoolcity,highschoolstateorprovince,highschoolcountry,Public/Private/International,starter_count,accolade_count,latitude,longitude,roster_year,year,position,height,weight,bio_link,id
Peter,Franz,Owego,NY,Owego Free Academy,,Cornell University,IVY,OWEGO,NY,USA,PUBLIC,0,0,42.11725,-76.272902,{2006},{Freshman},{Goalkeeper},{6'0},{NULL},{https://cornellbigred.com/roster.aspx?rp_id=30318&path=msoccer},415
Peter,Krebs,San Anselmo,CA,Marin Academy,,Bucknell University,PATRIOT,SAN RAFAEL,CA,USA,PRIVATE,0,0,37.97616,-122.535221,"{2015,2016,2013,2014}","{Junior,Senior,Freshman,Sophomore}","{Defender,Defender,Defender,Defender}","{6'4,6'4,6'4,6'4}","{207,207,200,207}","{https://bucknellbison.com/roster.aspx?rp_id=1927,https://bucknellbison.com/roster.aspx?rp_id=2086,https://bucknellbison.com/roster.aspx?rp_id=1192,https://bucknellbison.com/roster.aspx?rp_id=1661}",416
Peter,Prentice,Houston,TX,The Awty International School,,Colgate University,PATRIOT,HOUSTON,TX,USA,PRIVATE,1,0,29.785973,-95.461315,{2017},{Freshman},{Forward},{6'0},{170},{https://gocolgateraiders.com/roster.aspx?rp_id=8673},417
Peter,Schropp,Omaha,NE,Creighton Preparatory School,,Georgetown University,BIG EAST,OMAHA,NE,USA,PRIVATE,4,0,41.27172,-96.026241,"{2016,2018,2015,2017}","{Sophomore,Senior,Freshman,Junior}","{Defender,Defender,Defender,Defender}","{5'11,5'11,5'11,5'11}","{175,175,175,175}","{http://georgetown.sidearmsports.com/roster.aspx?rp_id=4228,http://georgetown.sidearmsports.com/roster.aspx?rp_id=8690,http://georgetown.sidearmsports.com/roster.aspx?rp_id=4264,http://georgetown.sidearmsports.com/roster.aspx?rp_id=4200}",418
Petri,Lindberg,Alpharetta,GA,Chattahoochee High School,,Davidson College,A-10,Alpharetta,GA,USA,PUBLIC,0,0,34.049117,-84.208218,"{2007,2008}","{Sophomore,Junior}","{Defender,Defender}","{5'11,5'11}","{175,177}","{https://davidsonwildcats.com/roster.aspx?rp_id=62,https://davidsonwildcats.com/roster.aspx?rp_id=504}",419
Philip,Geanakoplos,New Haven,CT,Hopkins School,,Harvard University,IVY,NEW HAVEN,CT,USA,PRIVATE,0,0,41.31898,-72.971701,{2018},{Sophomore},{Goalkeeper},{6'1},{173},{https://www.gocrimson.com/sports/msoc/2018-19/bios/Geanakoplos_Philip},420
Philip,Tuttle,Hooksett,NH,Brewster Academy,,University of Notre Dame,ATLANTIC COAST,WOLFEBORO,NH,USA,PRIVATE,3,0,43.582495,-71.207464,"{2007,2008,2009,2010}","{Sophomore,Junior,Senior,Senior}","{Goalkeeper,Goalkeeper,Goalkeeper,Goalkeeper}","{6'1,6'1,6'1,6'1}","{200,200,200,200}","{https://und.com/roster.aspx?rp_id=5053,https://und.com/roster.aspx?rp_id=5023,https://und.com/roster.aspx?rp_id=4994,https://und.com/roster.aspx?rp_id=4962}",421
Philips,Leach,Birmingham,AL,Shades Valley High School,,Wofford College,SOUTHERN,Irondale,AL,USA,PUBLIC,2,0,33.541841,-86.667423,"{2009,2008}","{Senior,Junior}","{Defender,Defender}","{6'2,6'2}","{180,170}","{https://woffordterriers.com/roster.aspx?rp_id=1728,https://woffordterriers.com/roster.aspx?rp_id=1325}",422
Phillip,Gustafson,Littleton,CO,Chatfield High School,,Naval Academy,PATRIOT,LITTLETON,CO,USA,PUBLIC,2,0,39.587075,-105.131583,"{2018,2017}","{Sophomore,Freshman}","{Forward,Forward}","{6'3,6'2}","{185,170}","{https://navysports.com/roster.aspx?rp_id=5239,https://navysports.com/roster.aspx?rp_id=5262}",423
Pierce,Kassmeier,Centennial,CO,Cherry Creek High School,,Air Force Academy,WAC,GREENWOOD VILLAGE,CO,USA,PUBLIC,0,0,39.629938,-104.881601,"{2016,2015}","{Sophomore,Freshman}","{Goalkeeper,Goalkeeper}","{5'11,5'11}","{180,180}","{https://goairforcefalcons.com/roster.aspx?rp_id=3385,https://goairforcefalcons.com/roster.aspx?rp_id=3420}",424
Pierre,Griffith,North Haven,CT,Hopkins School,,Harvard University,IVY,NEW HAVEN,CT,USA,PRIVATE,2,0,41.31898,-72.971701,"{2007,2008}","{Freshman,Sophomore}","{Forward,Forward}","{6'2,6'2}","{170,170}","{https://www.gocrimson.com/sports/msoc/2007-08/bios/Griffith_Pierre,https://www.gocrimson.com/sports/msoc/2008-09/bios/Griffith_Pierre}",425
PJ,Koscher,Bel Air,MD,Archbishop Curley High School,,Georgetown University,BIG EAST,BALTIMORE,MD,USA,PRIVATE,3,0,39.31275,-76.563071,"{2014,2016,2015,2013}","{Sophomore,Senior,Junior,Freshman}","{Defender,Defender,Defender,Defender}","{NULL,NULL,NULL,NULL}","{160,160,160,155}","{http://georgetown.sidearmsports.com/roster.aspx?rp_id=4296,http://georgetown.sidearmsports.com/roster.aspx?rp_id=4245,http://georgetown.sidearmsports.com/roster.aspx?rp_id=4271,http://georgetown.sidearmsports.com/roster.aspx?rp_id=4322}",426
Quentin,Grigsby,Phoenix,AZ,Brophy College Preparatory,,Columbia University,IVY,PHOENIX,AZ,USA,PRIVATE,2,1,33.50469,-112.071421,"{2010,2011,2012,2009}","{Sophomore,Junior,Senior,Freshman}","{Midfielder,Defender,Defender,Midfielder}","{5'10,5'10,5'10,5'10}","{165,165,165,165}","{https://gocolumbialions.com/roster.aspx?rp_id=5057,https://gocolumbialions.com/roster.aspx?rp_id=5671,https://gocolumbialions.com/roster.aspx?rp_id=6266,https://gocolumbialions.com/roster.aspx?rp_id=4174}",427
Quinn,Marshall,Hillsboro,OR,Century High School,,Naval Academy,PATRIOT,Hillsboro,OR,USA,PUBLIC,0,0,45.503945,-122.915205,"{2014,2015,2016}","{Freshman,Sophomore,Junior}","{Goalkeeper,Goalkeeper,Goalkeeper}","{6'5,6'5,6'5}","{188,195,195}","{https://navysports.com/roster.aspx?rp_id=5365,https://navysports.com/roster.aspx?rp_id=5336,https://navysports.com/roster.aspx?rp_id=5304}",428
Randy,Falk,Tewksbury,NJ,The Pingry School,,Villanova University,BIG EAST,BASKING RIDGE,NJ,USA,PRIVATE,1,0,40.620129,-74.567594,{2015},{Senior},{Defender},{5'11},{175},{https://villanova.com/roster.aspx?rp_id=2443},429
Rex,Messing,Ridgefield,CT,Ridgefield High School,,Colgate University,PATRIOT,Ridgefield,CT,USA,PUBLIC,2,0,41.326185,-73.530754,"{2012,2013}","{Sophomore,Junior}","{Midfielder,Midfielder}","{5'10,5'10}","{165,165}","{https://gocolgateraiders.com/roster.aspx?rp_id=4771,https://gocolgateraiders.com/roster.aspx?rp_id=5484}",430
Rhys,Moller,Dexter,MI,Dexter High School,,Cornell University,IVY,DEXTER,MI,USA,PUBLIC,0,0,42.321184,-83.895435,"{2015,2016}","{Freshman,Sophomore}","{Goalkeeper,Goalkeeper}","{6'3,6'3}","{183,183}","{https://cornellbigred.com/roster.aspx?rp_id=41834&path=msoccer,https://cornellbigred.com/roster.aspx?rp_id=42617&path=msoccer}",431
Rhys,Williams,Weston,FL,Cypress Bay High School,,Columbia University,IVY,WESTON,FL,USA,PUBLIC,0,1,26.065463,-80.39784,"{2013,2014,2016,2015}","{Freshman,Sophomore,Senior,Junior}","{Defender,Defender,Defender,Midfielder}","{5'11,5'11,5'11,5'11}","{150,150,150,150}","{https://gocolumbialions.com/roster.aspx?rp_id=6825,https://gocolumbialions.com/roster.aspx?rp_id=7196,https://gocolumbialions.com/roster.aspx?rp_id=8003,https://gocolumbialions.com/roster.aspx?rp_id=7682}",432
Richie,Bellucci,Fairfield,CT,Fairfield Ludlowe High School,,College of William & Mary,COLONIAL ATHLETIC ASSOCIATION,Fairfield,CT,USA,PUBLIC,0,0,41.149374,-73.263302,{2017},{Sophomore},{Back},{5'9},{155},{https://tribeathletics.com/roster.aspx?rp_id=7817&path=msoc},433
Richie,Bennett,Carmel,IN,Brebeuf Jesuit Preparatory School,,Northwestern University,BIG TEN,INDIANAPOLIS,IN,USA,PRIVATE,1,0,39.91095,-86.209501,{2018},{Freshman},{Midfielder},{6'0},{160},{https://nusports.com/roster.aspx?rp_id=8118&path=msoc},434
Richie,Robinson,Elmont,NY,Elmont Memorial High School,Clemson,Boston University,PATRIOT,ELMONT,NY,USA,PUBLIC,2,1,40.69674,-73.718369,"{2015,2014}","{Senior,Junior}","{Midfielder,Midfielder}","{6'0,6'0}","{185,185}","{https://goterriers.com/roster.aspx?rp_id=6717,https://goterriers.com/roster.aspx?rp_id=3047}",435
Ricky,Greensfelder,Baltimore,MD,Archbishop Curley High School,,Wake Forest University,ATLANTIC COAST,BALTIMORE,MD,USA,PRIVATE,0,0,39.31275,-76.563071,"{2012,2014,2016,2013,2015}","{Freshman,Junior,Senior,Freshman,Junior}","{Midfielder,Midfielder,Midfielder,Midfielder,Midfielder}","{5'6,5'7,5'7,5'6,5'7}","{120,135,135,120,135}","{https://godeacs.com/roster.aspx?rp_id=2446,https://godeacs.com/roster.aspx?rp_id=2386,https://godeacs.com/roster.aspx?rp_id=2331,https://godeacs.com/roster.aspx?rp_id=2413,https://godeacs.com/roster.aspx?rp_id=2358}",436
Riley,Strassner,Avon,CT,Avon High School,,Georgetown University,BIG EAST,Avon,CT,USA,PUBLIC,3,0,41.783533,-72.862227,"{2017,2016,2018}","{Sophomore,Freshman,Junior}","{Forward,Defender,Forward}","{6'1,6'1,6'2}","{185,185,185}","{http://georgetown.sidearmsports.com/roster.aspx?rp_id=4210,http://georgetown.sidearmsports.com/roster.aspx?rp_id=4238,http://georgetown.sidearmsports.com/roster.aspx?rp_id=8691}",437
Rio,Hope-Gund,New York,NY,Friends Seminary,,Georgetown University,BIG EAST,NEW YORK,NY,USA,PRIVATE,1,0,40.73402,-73.985061,"{2017,2018}","{Freshman,Sophomore}","{Midfielder,Defender}","{NULL,6'0}","{170,170}","{http://georgetown.sidearmsports.com/roster.aspx?rp_id=4199,http://georgetown.sidearmsports.com/roster.aspx?rp_id=8677}",438
Rob,Bedson,Fairfield,CT,Fairfield Ludlowe High School,,Lafayette College,PATRIOT,Fairfield,CT,USA,PUBLIC,4,0,41.149374,-73.263302,"{2011,2012,2009,2010}","{Junior,Senior,Freshman,Sophomore}","{Defender,Defender,Defender,Defender}","{6'2,6'2,6'2,6'2}","{170,170,170,170}","{https://www.goleopards.com/roster.aspx?rp_id=3304,https://www.goleopards.com/roster.aspx?rp_id=3276,https://www.goleopards.com/roster.aspx?rp_id=3346,https://www.goleopards.com/roster.aspx?rp_id=3317}",439
Robbie,Derschang,Englewood,CO,Cherry Creek High School,,SMU,AMERICAN ATHLETIC,GREENWOOD VILLAGE,CO,USA,PUBLIC,0,0,39.629938,-104.881601,"{2011,2010}","{Sophomore,Freshman}","{Midfielder,Midfielder}","{5'11,5'11}","{164,154}","{https://smumustangs.com/roster.aspx?rp_id=2621,https://smumustangs.com/roster.aspx?rp_id=2646}",440
Robbie,Schallmo,Norwood,MA,Thayer Academy,,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,BRAINTREE,MA,USA,PRIVATE,2,1,42.20784,-71.006731,"{2013,2014}","{Freshman,Sophomore}","{Forward,Forward}","{5'10,5'9}","{150,165}","{https://nuhuskies.com/roster.aspx?rp_id=2594,https://nuhuskies.com/roster.aspx?rp_id=3060}",441
Rocky,Guerra,Lawrenceville,GA,Berkmar High School,,Furman University,SOUTHERN,Lilburn,GA,USA,PUBLIC,3,0,33.90695,-84.114129,"{2018,2017,2016}","{Junior,Sophomore,Freshman}","{Midfielder,Midfielder,Midfielder}","{5'9,5'9,5'9}","{155,155,155}","{http://www.furmanpaladins.com/sports/m-soccer/2018-19/bios/fisher_max_oo32,http://www.furmanpaladins.com/sports/m-soccer/2017-18/bios/fisher_max_v3ye,http://www.furmanpaladins.com/sports/m-soccer/2016-17/bios/fisher_max_p3v6}",442
Rodrigo,Amboss,Bronxville,NY,Bronxville High School,,Dartmouth College,IVY,BRONXVILLE,NY,USA,PUBLIC,0,0,40.937651,-73.830864,{2009},{Freshman},{Defender},{6'1},{195},{https://dartmouthsports.com/roster.aspx?rp_id=6409},443
Roman,Martin,La Jolla,CA,La Jolla Country Day School,,Wake Forest University,ATLANTIC COAST,LA JOLLA,CA,USA,PRIVATE,0,0,32.87886,-117.216581,{2015},{Freshman},{Midfielder},{6'1},{160},{https://godeacs.com/roster.aspx?rp_id=2360},444
Rory,Madigan,Chatham,NJ,Delbarton School,,Columbia University,IVY,MORRISTOWN,NJ,USA,PRIVATE,1,0,40.78836,-74.531258,"{2018,2017}","{Junior,Sophomore}","{Defender,Defender}","{6'0,6'0}","{NULL,NULL}","{https://gocolumbialions.com/roster.aspx?rp_id=10336,https://gocolumbialions.com/roster.aspx?rp_id=8244}",445
Ross,Friedman,Bexley,OH,Bexley High School,,Harvard University,IVY,Bexley,OH,USA,PUBLIC,4,2,39.963674,-82.930054,"{2013,2011,2010,2012}","{Senior,Sophomore,Sophomore,Junior}","{Defender,Defender,Defender,Defender}","{5'9,5'9,5'9,5'9}","{155,155,155,155}","{https://www.gocrimson.com/sports/msoc/2013-14/bios/friedman_ross_e29p,https://www.gocrimson.com/sports/msoc/2010-11/bios/friedman_ross,https://www.gocrimson.com/sports/msoc/2010-11/bios/friedman_ross,https://www.gocrimson.com/sports/msoc/2012-13/Bios/friedman_ross_e29p}",446
Ryan,Bellavance,Medfield,MA,The Rivers School,,Colgate University,PATRIOT,WESTON,MA,USA,PRIVATE,3,0,42.32427,-71.323571,"{2017,2016,2015,2018}","{Junior,Sophomore,Freshman,Senior}","{Midfielder,Midfielder,Midfielder,Defender}","{6'2,6'2,6'2,6'2}","{190,190,180,190}","{https://gocolgateraiders.com/roster.aspx?rp_id=8641,https://gocolgateraiders.com/roster.aspx?rp_id=7855,https://gocolgateraiders.com/roster.aspx?rp_id=7010,https://gocolgateraiders.com/roster.aspx?rp_id=9169}",447
Ryan,Clary,Cave Creek,AZ,Cactus Shadows High School,,Air Force Academy,WAC,Scottsdale,AZ,USA,PUBLIC,2,0,33.785465,-111.955952,"{2017,2018}","{Freshman,NULL}","{Midfielder,NULL}","{6'1,6'1}","{150,150}","{https://goairforcefalcons.com/roster.aspx?rp_id=3341,https://goairforcefalcons.com/roster.aspx?rp_id=7382}",448
Ryan,Gavey,Fairfield,CT,Fairfield Warde High School,,College of the Holy Cross,PATRIOT,Fairfield,CT,USA,PUBLIC,4,0,41.18617,-73.233542,"{2014,2013,2016,2015}","{Sophomore,Freshman,Senior,Junior}","{Defender,Defender,Defender,Defender}","{5'8,5'8,5'8,5'8}","{138,138,152,138}","{https://goholycross.com/ViewArticle.dbml?ATCLID=210215683&DB_OEM_ID=33100&Q_SEASON=2014,https://goholycross.com/ViewArticle.dbml?ATCLID=210215683&DB_OEM_ID=33100&Q_SEASON=2013,https://goholycross.com/ViewArticle.dbml?ATCLID=210215683&DB_OEM_ID=33100&Q_SEASON=2016,https://goholycross.com/ViewArticle.dbml?ATCLID=210215683&DB_OEM_ID=33100&Q_SEASON=2015}",449
Ryan,Leonard,Braintree,MA,Thayer Academy,,American University,PATRIOT,BRAINTREE,MA,USA,PRIVATE,1,0,42.20784,-71.006731,{2009},{Senior},{Goalkeeper},{5'10},{170},{http://www.aueagles.com/sports/m-soccer/2009-10/bios/abaie_zach},450
Sacir,Hot,Fair Lawn,NJ,Fair Lawn High School,,Boston College,ATLANTIC COAST,FAIR LAWN,NJ,USA,PUBLIC,0,0,40.932424,-74.124581,"{2010,2009}","{Sophomore,Freshman}","{Defender,Back}","{6'1,6'1}","{184,184}","{https://bceagles.com/roster.aspx?rp_id=2906,https://bceagles.com/roster.aspx?rp_id=2919}",451
Salman,Brache,Santo Domingo,Dominican Republic,Carol Morgan School,,American University,PATRIOT,SANTO DOMINGO,,DOMINICAN REPUBLIC,INTERNATIONAL,1,0,18.4475889,-69.9516839,{2012},{Freshman},{Forward},{5'10},{170},{http://www.aueagles.com/sports/m-soccer/2012-13/bios/behm_peter},452
Sam,Aherne,Bronxville,NY,Bronxville High School,,Colgate University,PATRIOT,BRONXVILLE,NY,USA,PUBLIC,0,0,40.937651,-73.830864,{2016},{Freshman},{Defender},{6'3},{175},{https://gocolgateraiders.com/roster.aspx?rp_id=7884},453
Sam,Carter,Queens,NY,Archbishop Molloy High School,,Loyola University Maryland,PATRIOT,BRIARWOOD,NY,USA,PRIVATE,3,1,40.711149,-73.819758,"{2016,2015,2018,2017}","{Freshman,Freshman,Junior,Sophomore}","{Midfielder,Midfielder,Midfielder,Midfielder}","{6'3,6'3,6'3,6'3}","{210,210,210,210}","{https://loyolagreyhounds.com/roster.aspx?rp_id=2161,https://loyolagreyhounds.com/roster.aspx?rp_id=2183,https://loyolagreyhounds.com/roster.aspx?rp_id=6399,https://loyolagreyhounds.com/roster.aspx?rp_id=2134}",454
Sam,Engs,Lafayette,CA,The College Preparatory School,,University of Pennsylvania,IVY,OAKLAND,CA,USA,PRIVATE,3,0,37.848691,-122.239862,"{2014,2012,2013}","{Junior,Freshman,Sophomore}","{Midfielder,Midfielder,Midfielder}","{6'2,6'2,6'2}","{165,165,165}","{https://pennathletics.com/roster.aspx?rp_id=2268,https://pennathletics.com/roster.aspx?rp_id=2247,https://pennathletics.com/roster.aspx?rp_id=2292}",455
Sam,Feldbaum,Narberth,PA,Friends Central School,,Lafayette College,PATRIOT,WYNNEWOOD,PA,USA,PRIVATE,3,0,39.98489,-75.262881,"{2009,2008,2010}","{Junior,Sophomore,Senior}","{Midfielder,Midfielder,Midfielder}","{6'3,6'3,6'3}","{180,180,180}","{https://www.goleopards.com/roster.aspx?rp_id=3350,https://www.goleopards.com/roster.aspx?rp_id=3376,https://www.goleopards.com/roster.aspx?rp_id=3323}",456
Sam,Fink,Glen Carbon,IL,Edwardsville High School,,Wake Forest University,ATLANTIC COAST,Edwardsville,IL,USA,PUBLIC,0,0,38.788999,-89.974394,"{2014,2011,2012,2013}","{Senior,Freshman,Sophomore,Junior}","{Defender,Defender,Defender,Defender}","{6'3,6'3,6'3,6'3}","{180,175,175,190}","{https://godeacs.com/roster.aspx?rp_id=2370,https://godeacs.com/roster.aspx?rp_id=2468,https://godeacs.com/roster.aspx?rp_id=2427,https://godeacs.com/roster.aspx?rp_id=2398}",457
Sam,Hatem,Northborough,MA,Worcester Academy,,Columbia University,IVY,WORCESTER,MA,USA,PRIVATE,1,0,42.25337,-71.792491,"{2018,2017}","{Sophomore,Freshman}","{Midfielder,Midfielder}","{5'10,5'10}","{NULL,NULL}","{https://gocolumbialions.com/roster.aspx?rp_id=10333,https://gocolumbialions.com/roster.aspx?rp_id=8240}",458
Sam,Raben,Greenwood Village,CO,Cherry Creek High School,,Wake Forest University,ATLANTIC COAST,GREENWOOD VILLAGE,CO,USA,PUBLIC,1,0,39.629938,-104.881601,"{2018,2015,2017,2016}","{Senior,Freshman,Junior,Sophomore}","{Defender,Defender,Defender,Defender}","{6'0,NULL,NULL,NULL}","{165,160,160,160}","{https://godeacs.com/roster.aspx?rp_id=4791,https://godeacs.com/roster.aspx?rp_id=2359,https://godeacs.com/roster.aspx?rp_id=2303,https://godeacs.com/roster.aspx?rp_id=2332}",459
Sam,Werner,Bozeman,MT,Bozeman High School,,Stanford University,PAC-12,Bozeman,MT,USA,PUBLIC,3,1,45.680361,-111.053124,"{2017,2016,2015,2014}","{Junior,Sophomore,Freshman,Freshman}","{Midfielder,Midfielder,Midfielder,Midfielder}","{5'10,5'10,5'10,5'10}","{170,165,165,160}","{https://gostanford.com/roster.aspx?rp_id=11638,https://gostanford.com/roster.aspx?rp_id=7059,https://gostanford.com/roster.aspx?rp_id=7030,https://gostanford.com/roster.aspx?rp_id=6930}",460
Samuel,Rosen,Branford,CT,Hopkins School,,Dartmouth College,IVY,NEW HAVEN,CT,USA,PRIVATE,2,0,41.31898,-72.971701,"{2012,2015,2013,2014}","{Freshman,Senior,Sophomore,Junior}","{Midfielder,Midfielder,Midfielder,Midfielder}","{5'11,5'11,5'11,5'11}","{160,160,160,160}","{https://dartmouthsports.com/roster.aspx?rp_id=8594,https://dartmouthsports.com/roster.aspx?rp_id=10491,https://dartmouthsports.com/roster.aspx?rp_id=9425,https://dartmouthsports.com/roster.aspx?rp_id=9888}",461
Scott,Caldwell,Mendham,NJ,Delbarton School,,Cornell University,IVY,MORRISTOWN,NJ,USA,PRIVATE,1,0,40.78836,-74.531258,"{2011,2010,2007,2008,2009}","{Senior,Senior,Freshman,Sophomore,Junior}","{Midfielder,Midfielder,Midfielder,Midfielder,Midfielder}","{5'8,5'8,5'8,5'8,5'8}","{155,155,155,155,155}","{https://cornellbigred.com/roster.aspx?rp_id=22277&path=msoccer,https://cornellbigred.com/roster.aspx?rp_id=13840&path=msoccer,https://cornellbigred.com/roster.aspx?rp_id=7388&path=msoccer,https://cornellbigred.com/roster.aspx?rp_id=10315&path=msoccer,https://cornellbigred.com/roster.aspx?rp_id=11382&path=msoccer}",462
Scott,Forbes,Chatham,NJ,Delbarton School,PDA,University of Pennsylvania,IVY,MORRISTOWN,NJ,USA,PRIVATE,4,0,40.78836,-74.531258,"{2016,2018,2015,2017}","{Sophomore,Senior,Freshman,Junior}","{Goalkeeper,Goalkeeper,Goalkeeper,Goalkeeper}","{6'3,6'3,6'3,6'3}","{215,NULL,NULL,215}","{https://pennathletics.com/roster.aspx?rp_id=4258,https://pennathletics.com/roster.aspx?rp_id=11265,https://pennathletics.com/roster.aspx?rp_id=4277,https://pennathletics.com/roster.aspx?rp_id=2930}",463
Scott,Keogh,Scotch Plains,NJ,The Pingry School,,Villanova University,BIG EAST,BASKING RIDGE,NJ,USA,PRIVATE,1,0,40.620129,-74.567594,"{2011,2012,2010}","{Sophomore,Junior,Freshman}","{Defender,Defender,Defender}","{6'1,6'1,6'1}","{165,165,165}","{https://villanova.com/roster.aspx?rp_id=2550,https://villanova.com/roster.aspx?rp_id=2523,https://villanova.com/roster.aspx?rp_id=2577}",464
Scott,Lakin,Deerfield,IL,Deerfield High School,,Northwestern University,BIG TEN,Deerfield,IL,USA,PUBLIC,4,0,42.18677,-87.852689,"{2011,2010,2012,2013}","{Sophomore,Freshman,Junior,Senior}","{Defender,Defender,Defender,Defender}","{6'1,6'1,6'1,6'1}","{160,160,160,180}","{https://nusports.com/roster.aspx?rp_id=2550&path=msoc,https://nusports.com/roster.aspx?rp_id=2575&path=msoc,https://nusports.com/roster.aspx?rp_id=2527&path=msoc,https://nusports.com/roster.aspx?rp_id=2502&path=msoc}",465
Scott,Partridge,Whitinsville,MA,Worcester Academy,Hartford,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,WORCESTER,MA,USA,PRIVATE,2,0,42.25337,-71.792491,"{2007,2008}","{Sophomore,Junior}","{Goalkeeper,Goalkeeper}","{6'2,6'2}","{185,185}","{https://nuhuskies.com/roster.aspx?rp_id=5492,https://nuhuskies.com/roster.aspx?rp_id=5462}",466
Scott,Partridge,Whitinsville,MA,Worcester Academy,,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,WORCESTER,MA,USA,PRIVATE,1,0,42.25337,-71.792491,{2009},{Senior},{Goalkeeper},{6'2},{185},{https://nuhuskies.com/roster.aspx?rp_id=14},467
Scott,Prozeller,Sudbury,MA,Noble and Greenough School,,Harvard University,IVY,DEDHAM,MA,USA,PRIVATE,4,3,42.261615,-71.184828,"{2012,2010,2011,2009}","{Senior,Sophomore,Junior,Freshman}","{Midfielder,Midfielder,Midfielder,Midfielder}","{5'11,5'11,5'11,5'11}","{150,150,150,150}","{https://www.gocrimson.com/sports/msoc/2012-13/Bios/prozeller_scott_zpkn,https://www.gocrimson.com/sports/msoc/2010-11/bios/prozeller_scott,https://www.gocrimson.com/sports/msoc/2011-12/bios/prozeller_scott,https://www.gocrimson.com/sports/msoc/2009-10/bios/prozeller_scott}",468
Sean,Bonanno,Albany,NY,Colonie Central High School,,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,ALBANY,NY,USA,PUBLIC,0,0,42.708938,-73.808301,{2008},{Freshman},{Midfielder},{5'7},{145},{https://nuhuskies.com/roster.aspx?rp_id=5484},469
Sean,McSherry,Freehold,NJ,Peddie School,,Princeton University,IVY,HIGHTSTOWN,NJ,USA,PRIVATE,4,0,40.267309,-74.524489,"{2015,2016,2017,2018}","{Freshman,Sophomore,Junior,Senior}","{Defender,Defender,Defender,Defender}","{5'9,5'9,5'9,5'9}","{160,160,160,160}","{https://goprincetontigers.com/roster.aspx?rp_id=9818,https://goprincetontigers.com/roster.aspx?rp_id=10438,https://goprincetontigers.com/roster.aspx?rp_id=11677,https://goprincetontigers.com/roster.aspx?rp_id=14766}",470
Sebastian,Lindner-Liaw,South Portland,ME,Waynflete School,,Harvard University,IVY,PORTLAND,ME,USA,PRIVATE,2,0,43.64601,-70.270551,"{2017,2018}","{Freshman,Sophomore}","{Midfielder,Midfielder}","{5'9,5'9}","{160,160}","{https://www.gocrimson.com/sports/msoc/2017-18/bios/lindner-liaw_sebastian_9jzn,https://www.gocrimson.com/sports/msoc/2018-19/bios/lindner-liaw_sebastian_uyzn}",471
Sebastian,Palomino,Riverdale,NY,Fordham Preparatory School,USMAPS,Army West Point,PATRIOT,BRONX,NY,USA,PRIVATE,1,0,40.864296,-73.88591,{2014},{Freshman},{Midfielder},{5'10},{165},{https://goarmywestpoint.com/roster.aspx?rp_id=2876&path=msoc},472
Senan,Farrelly,Havertown,PA,The Haverford School,,University of Notre Dame,ATLANTIC COAST,HAVERFORD,PA,USA,PRIVATE,1,0,40.0138,-75.305381,"{2016,2017,2018}","{Freshman,Sophomore,Junior}","{Defender,Defender,Defender}","{6'1,6'1,6'1}","{175,175,196}","{https://und.com/roster.aspx?rp_id=4778,https://und.com/roster.aspx?rp_id=9098,https://und.com/roster.aspx?rp_id=4748}",473
Seth,Kuhn,Wyomissing,PA,YSC Academy,,Duke University,ATLANTIC COAST,WAYNE,PA,USA,PRIVATE,1,0,40.07583,-75.405881,{2018},{Freshman},{Midfielder},{5'11},{150},{http://www.goduke.com/ViewArticle.dbml?ATCLID=211719248&DB_OEM_ID=4200&Q_SEASON=2018},474
Shane,Conlin,Randolph,NJ,Delbarton School,,Colgate University,PATRIOT,MORRISTOWN,NJ,USA,PRIVATE,4,1,40.78836,-74.531258,"{2012,2010,2009,2011}","{Senior,Sophomore,Freshman,Junior}","{Forward,Forward,Forward,Forward}","{6'1,6'1,6'1,6'1}","{165,165,NULL,165}","{https://gocolgateraiders.com/roster.aspx?rp_id=4754,https://gocolgateraiders.com/roster.aspx?rp_id=3211,https://gocolgateraiders.com/roster.aspx?rp_id=2434,https://gocolgateraiders.com/roster.aspx?rp_id=3797}",475
Simon,Basilico,Birmingham,AL,The Altamont School,,Stanford University,PAC-12,BIRMINGHAM,AL,USA,PRIVATE,0,0,33.513777,-86.758239,{2011},{Freshman},{Defender},{6'0},{175},{https://gostanford.com/roster.aspx?rp_id=6333},476
Simon,Becher,Brooklyn,CT,Woodstock Academy,,College of the Holy Cross,PATRIOT,Woodstock,CT,USA,PUBLIC,1,1,41.951408,-71.974807,{2018},{Freshman},{Forward},{6'1},{185},{https://goholycross.com/ViewArticle.dbml?ATCLID=211733382&DB_OEM_ID=33100&Q_SEASON=2018},477
Spiros,Stamoulis,Melbourne,Australia,Melbourne Grammar School,,Columbia University,IVY,VICTORIA 3004,,AUSTRALIA,INTERNATIONAL,1,0,-37.8331618,144.9741253,"{2017,2018}","{Freshman,Sophomore}","{Forward,Forward}","{5'10,5'10}","{NULL,NULL}","{https://gocolumbialions.com/roster.aspx?rp_id=8254,https://gocolumbialions.com/roster.aspx?rp_id=10344}",478
